# AGSS09p2-Free-Opal-D5-PartIon-New
#
# 1: num      2:age           3:log(Te)         4:log(L/Lo)       5:Xc         6:NmuMax         7:Rmax  8:Tmax         9:NTmax         10:CpMax         11:KappaMax         12:RhoMax    13:R (Ro)    14:log g    15:(Z/X)s       16:Int((Nmu/r)^1.5)         17:RConv    18: Zs    19: Xs    20: Mass    21: C12(0)    22: Mover    22: He3(0)
   71     4.54443E+04     3.64434E+00     9.74789E-01     7.42502E-01     6.15348E-15     1.81859E+11     6.00928E+05     2.35036E-07     3.55640E+08     8.54339E+01     1.92150E-02     5.26456E+00     2.87024E+00     1.01961E-02     2.94256E-34     2.75945E-01     7.57062E-03     7.42502E-01     1.49078E+33     1.14634E-04     1.00000E+00     6.87225E-06
   72     4.69220E+04     3.64446E+00     9.69096E-01     7.42502E-01     5.61733E-15     1.64104E+11     6.76128E+05     2.03898E-07     3.54932E+08     6.80077E+01     2.32100E-02     5.22738E+00     2.87639E+00     1.01961E-02     3.06716E-34     2.84621E-01     7.57062E-03     7.42502E-01     1.49078E+33     1.14634E-04     1.00000E+00     6.92149E-06
   73     4.84795E+04     3.64457E+00     9.63430E-01     7.42502E-01     6.64652E-15     1.74822E+11     6.29187E+05     2.27532E-07     3.55412E+08     7.86745E+01     2.10226E-02     5.19068E+00     2.88251E+00     1.01961E-02     3.20166E-34     2.92849E-01     7.57062E-03     7.42502E-01     1.49078E+33     1.14634E-04     1.00000E+00     6.97864E-06
   74     5.01289E+04     3.64468E+00     9.57795E-01     7.42502E-01     6.15348E-15     1.70528E+11     6.47259E+05     2.22517E-07     3.55265E+08     7.47471E+01     2.21658E-02     5.15447E+00     2.88859E+00     1.01961E-02     3.33349E-34     3.00563E-01     7.57062E-03     7.42502E-01     1.49078E+33     1.14634E-04     1.00000E+00     7.04519E-06
   75     5.18851E+04     3.64479E+00     9.52195E-01     7.42501E-01     6.15348E-15     1.69167E+11     6.52608E+05     2.23380E-07     3.55249E+08     7.38834E+01     2.26686E-02     5.11879E+00     2.89463E+00     1.01961E-02     3.47454E-34     3.08135E-01     7.57062E-03     7.42501E-01     1.49078E+33     1.14634E-04     1.00000E+00     7.12297E-06
   76     5.37667E+04     3.64490E+00     9.46636E-01     7.42501E-01     6.15348E-15     1.65619E+11     6.67984E+05     2.20135E-07     3.55140E+08     7.09132E+01     2.37160E-02     5.08364E+00     2.90061E+00     1.01961E-02     3.63262E-34     3.15540E-01     7.57062E-03     7.42501E-01     1.49078E+33     1.14634E-04     1.00000E+00     7.21428E-06
   77     5.57976E+04     3.64500E+00     9.41125E-01     7.42501E-01     6.15348E-15     1.69345E+11     6.50234E+05     2.30959E-07     3.55343E+08     7.50856E+01     2.29909E-02     5.04907E+00     2.90654E+00     1.01961E-02     3.79570E-34     3.22280E-01     7.57062E-03     7.42501E-01     1.49078E+33     1.14634E-04     1.00000E+00     7.32202E-06
   78     5.80086E+04     3.64510E+00     9.35668E-01     7.42500E-01     6.15348E-15     1.62482E+11     6.81365E+05     2.21442E-07     3.55087E+08     6.88470E+01     2.49198E-02     5.01511E+00     2.91240E+00     1.01961E-02     3.99598E-34     3.29006E-01     7.57062E-03     7.42500E-01     1.49078E+33     1.14634E-04     1.00000E+00     7.44989E-06
   79     6.04399E+04     3.64520E+00     9.30275E-01     7.42500E-01     6.15348E-15     1.72745E+11     6.32299E+05     2.45473E-07     3.55600E+08     8.00403E+01     2.24638E-02     4.98181E+00     2.91818E+00     1.01961E-02     4.15092E-34     3.35332E-01     7.57062E-03     7.42500E-01     1.49078E+33     1.14634E-04     1.00000E+00     7.60270E-06
   80     6.31447E+04     3.64530E+00     9.24954E-01     7.42499E-01     6.15348E-15     1.70697E+11     6.40911E+05     2.45023E-07     3.55544E+08     7.82711E+01     2.31462E-02     4.94921E+00     2.92389E+00     1.01961E-02     4.39127E-34     3.41654E-01     7.57062E-03     7.42499E-01     1.49078E+33     1.14634E-04     1.00000E+00     7.78675E-06
   81     6.61948E+04     3.64539E+00     9.19715E-01     7.42499E-01     6.15348E-15     1.51679E+11     7.31758E+05     2.13086E-07     3.54781E+08     6.09014E+01     2.85604E-02     4.91734E+00     2.92950E+00     1.01961E-02     4.62873E-34     3.47576E-01     7.57062E-03     7.42499E-01     1.49078E+33     1.14634E-04     1.00000E+00     8.01037E-06
   82     6.96874E+04     3.64548E+00     9.14562E-01     7.42498E-01     6.15348E-15     1.65862E+11     6.62339E+05     2.42650E-07     3.55395E+08     7.40032E+01     2.47804E-02     4.88624E+00     2.93501E+00     1.01961E-02     4.88957E-34     3.53094E-01     7.57062E-03     7.42498E-01     1.49078E+33     1.14634E-04     1.00000E+00     8.28467E-06
   83     7.37545E+04     3.64557E+00     9.09497E-01     7.42497E-01     6.15348E-15     1.64447E+11     6.68426E+05     2.43401E-07     3.55369E+08     7.29954E+01     2.53521E-02     4.85589E+00     2.94042E+00     1.01962E-02     5.07662E-34     3.57924E-01     7.57062E-03     7.42497E-01     1.49078E+33     1.14634E-04     1.00000E+00     8.62431E-06
   84     7.85718E+04     3.64565E+00     9.04503E-01     7.42496E-01     6.15348E-15     1.56144E+11     7.09231E+05     2.31002E-07     3.55037E+08     6.54188E+01     2.79799E-02     4.82618E+00     2.94575E+00     1.01962E-02     5.23935E-34     3.62228E-01     7.57062E-03     7.42496E-01     1.49078E+33     1.14634E-04     1.00000E+00     9.04821E-06
   85     8.39439E+04     3.64573E+00     8.99844E-01     7.42494E-01     6.15348E-15     1.47402E+11     7.52956E+05     2.18688E-07     3.54746E+08     5.86806E+01     3.08876E-02     4.79865E+00     2.95072E+00     1.01962E-02     5.30570E-34     3.65613E-01     7.57062E-03     7.42494E-01     1.49078E+33     1.14634E-04     1.00000E+00     9.54095E-06
   86     8.94116E+04     3.64579E+00     8.95762E-01     7.42493E-01     6.15348E-15     1.57650E+11     7.00656E+05     2.38965E-07     3.55161E+08     6.74218E+01     2.78949E-02     4.77468E+00     2.95507E+00     1.01962E-02     5.41112E-34     3.68055E-01     7.57062E-03     7.42493E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.00576E-05
   87     9.49699E+04     3.64585E+00     8.92070E-01     7.42491E-01     7.10543E-15     1.62415E+11     6.75479E+05     2.50193E-07     3.55412E+08     7.25468E+01     2.65614E-02     4.75313E+00     2.95900E+00     1.01962E-02     5.47152E-34     3.69745E-01     7.57062E-03     7.42491E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.05920E-05
   88     1.00609E+05     3.64591E+00     8.88626E-01     7.42489E-01     7.94411E-15     1.57659E+11     6.99637E+05     2.42505E-07     3.55212E+08     6.80044E+01     2.81848E-02     4.73312E+00     2.96266E+00     1.01963E-02     5.62474E-34     3.71012E-01     7.57062E-03     7.42489E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.11387E-05
   89     1.06322E+05     3.64596E+00     8.85317E-01     7.42488E-01     6.15348E-15     1.49955E+11     7.39584E+05     2.29688E-07     3.54917E+08     6.14111E+01     3.08382E-02     4.71399E+00     2.96618E+00     1.01963E-02     5.79355E-34     3.71755E-01     7.57062E-03     7.42488E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.16931E-05
   90     1.12105E+05     3.64601E+00     8.82055E-01     7.42486E-01     6.15348E-15     1.30696E+11     8.39556E+05     1.99890E-07     3.54321E+08     4.90936E+01     3.75843E-02     4.69522E+00     2.96965E+00     1.01963E-02     5.88510E-34     3.72150E-01     7.57062E-03     7.42486E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.22519E-05
   91     1.17955E+05     3.64606E+00     8.78771E-01     7.42484E-01     6.15348E-15     1.35861E+11     8.13478E+05     2.08393E-07     3.54478E+08     5.19765E+01     3.60371E-02     4.67641E+00     2.97313E+00     1.01963E-02     5.98317E-34     3.72545E-01     7.57062E-03     7.42484E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.28124E-05
   92     1.23874E+05     3.64611E+00     8.75411E-01     7.42483E-01     6.64652E-15     1.35529E+11     8.15630E+05     2.08595E-07     3.54482E+08     5.18861E+01     3.63956E-02     4.65726E+00     2.97670E+00     1.01964E-02     6.09944E-34     3.72594E-01     7.57062E-03     7.42483E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.33724E-05
   93     1.29861E+05     3.64617E+00     8.71930E-01     7.42481E-01     7.10543E-15     1.59192E+11     6.88503E+05     2.51844E-07     3.55416E+08     7.10847E+01     2.83255E-02     4.63752E+00     2.98039E+00     1.01964E-02     6.14902E-34     3.72985E-01     7.57062E-03     7.42481E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.39303E-05
   94     1.35919E+05     3.64622E+00     8.68288E-01     7.42479E-01     6.64652E-15     1.44133E+11     7.70040E+05     2.24220E-07     3.54803E+08     5.77964E+01     3.37772E-02     4.61696E+00     2.98425E+00     1.01964E-02     6.21208E-34     3.73205E-01     7.57062E-03     7.42479E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.44845E-05
   95     1.42053E+05     3.64628E+00     8.64446E-01     7.42478E-01     6.15348E-15     1.42723E+11     7.77689E+05     2.22590E-07     3.54773E+08     5.69514E+01     3.45183E-02     4.59540E+00     2.98831E+00     1.01964E-02     6.39493E-34     3.73261E-01     7.57062E-03     7.42478E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.50337E-05
   96     1.48265E+05     3.64633E+00     8.60367E-01     7.42476E-01     6.15348E-15     1.41485E+11     7.84495E+05     2.21252E-07     3.54750E+08     5.62587E+01     3.52277E-02     4.57264E+00     2.99263E+00     1.01965E-02     6.51207E-34     3.73320E-01     7.57062E-03     7.42476E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.55765E-05
   97     1.54562E+05     3.64640E+00     8.56011E-01     7.42474E-01     6.15348E-15     1.57410E+11     6.94903E+05     2.53221E-07     3.55458E+08     7.07545E+01     2.95368E-02     4.54848E+00     2.99723E+00     1.01965E-02     6.63685E-34     3.73217E-01     7.57062E-03     7.42474E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.61115E-05
   98     1.60950E+05     3.64646E+00     8.51334E-01     7.42473E-01     6.15348E-15     1.46240E+11     7.57480E+05     2.31762E-07     3.54981E+08     6.04079E+01     3.39371E-02     4.52271E+00     3.00216E+00     1.01965E-02     6.79013E-34     3.72945E-01     7.57062E-03     7.42473E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.66373E-05
   99     1.67437E+05     3.64653E+00     8.46286E-01     7.42471E-01     6.64652E-15     1.39656E+11     7.94769E+05     2.20574E-07     3.54757E+08     5.56282E+01     3.68238E-02     4.49508E+00     3.00748E+00     1.01965E-02     6.99114E-34     3.72324E-01     7.57062E-03     7.42471E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.71520E-05
  100     1.74032E+05     3.64660E+00     8.40808E-01     7.42470E-01     6.15348E-15     1.55007E+11     7.05177E+05     2.52562E-07     3.55460E+08     6.96733E+01     3.10130E-02     4.46533E+00     3.01325E+00     1.01965E-02     7.15686E-34     3.71360E-01     7.57062E-03     7.42470E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.76536E-05
  101     1.80744E+05     3.64668E+00     8.34830E-01     7.42468E-01     6.15348E-15     1.53542E+11     7.12407E+05     2.51008E-07     3.55433E+08     6.86828E+01     3.18257E-02     4.43314E+00     3.01954E+00     1.01966E-02     7.49242E-34     3.70028E-01     7.57062E-03     7.42468E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.81398E-05
  102     1.87482E+05     3.64676E+00     8.28375E-01     7.42467E-01     7.10543E-15     1.49533E+11     7.34995E+05     2.43821E-07     3.55284E+08     6.51122E+01     3.37446E-02     4.39868E+00     3.02632E+00     1.01966E-02     8.10768E-34     3.67928E-01     7.57062E-03     7.42467E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.86010E-05
  103     1.93744E+05     3.64684E+00     8.21920E-01     7.42466E-01     7.10543E-15     1.49354E+11     7.34786E+05     2.44998E-07     3.55325E+08     6.54935E+01     3.41103E-02     4.36454E+00     3.03308E+00     1.01966E-02     8.61194E-34     3.65240E-01     7.57062E-03     7.42466E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.90057E-05
  104     1.99565E+05     3.64691E+00     8.15476E-01     7.42464E-01     7.10543E-15     1.48983E+11     7.35687E+05     2.45709E-07     3.55358E+08     6.56907E+01     3.45578E-02     4.33077E+00     3.03983E+00     1.01966E-02     9.04153E-34     3.61459E-01     7.57062E-03     7.42464E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.93588E-05
  105     2.04985E+05     3.64699E+00     8.09046E-01     7.42464E-01     6.15348E-15     1.34316E+11     8.26328E+05     2.15713E-07     3.54753E+08     5.36613E+01     4.16742E-02     4.29739E+00     3.04655E+00     1.01966E-02     9.46586E-34     3.56290E-01     7.57062E-03     7.42464E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.96656E-05
  106     2.10043E+05     3.64706E+00     8.02636E-01     7.42463E-01     6.15348E-15     1.46584E+11     7.47962E+05     2.43050E-07     3.55339E+08     6.43722E+01     3.62322E-02     4.26441E+00     3.05324E+00     1.01966E-02     9.91433E-34     3.52689E-01     7.57062E-03     7.42463E-01     1.49078E+33     1.14634E-04     1.00000E+00     1.99311E-05
  107     2.14776E+05     3.64712E+00     7.96247E-01     7.42462E-01     6.15348E-15     1.44215E+11     7.61873E+05     2.38783E-07     3.55271E+08     6.25507E+01     3.76723E-02     4.23185E+00     3.05990E+00     1.01966E-02     1.03919E-33     3.49639E-01     7.57062E-03     7.42462E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.01598E-05
  108     2.19222E+05     3.64719E+00     7.89881E-01     7.42461E-01     5.61733E-15     1.26526E+11     8.76323E+05     2.01785E-07     3.54560E+08     4.94858E+01     4.70885E-02     4.19969E+00     3.06652E+00     1.01966E-02     1.08775E-33     3.45802E-01     7.57062E-03     7.42461E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.03562E-05
  109     2.23412E+05     3.64725E+00     7.83540E-01     7.42461E-01     6.64652E-15     1.38023E+11     8.00449E+05     2.26495E-07     3.55063E+08     5.78895E+01     4.15009E-02     4.16796E+00     3.07311E+00     1.01967E-02     1.13875E-33     3.40982E-01     7.57062E-03     7.42461E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.05238E-05
  110     2.27377E+05     3.64731E+00     7.77224E-01     7.42461E-01     5.61733E-15     1.41245E+11     7.77657E+05     2.35177E-07     3.55266E+08     6.12250E+01     4.01570E-02     4.13664E+00     3.07966E+00     1.01967E-02     1.18533E-33     3.34964E-01     7.57062E-03     7.42461E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.06661E-05
  111     2.31143E+05     3.64737E+00     7.70936E-01     7.42460E-01     6.15348E-15     1.42355E+11     7.68645E+05     2.39200E-07     3.55372E+08     6.28510E+01     3.98823E-02     4.10573E+00     3.08618E+00     1.01967E-02     1.23540E-33     3.27571E-01     7.57062E-03     7.42460E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.07862E-05
  112     2.34737E+05     3.64742E+00     7.64676E-01     7.42460E-01     5.61733E-15     1.26809E+11     8.75265E+05     2.03123E-07     3.54692E+08     5.06581E+01     4.90860E-02     4.07524E+00     3.09265E+00     1.01967E-02     1.28072E-33     3.18172E-01     7.57062E-03     7.42460E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.08869E-05
  113     2.38182E+05     3.64747E+00     7.58444E-01     7.42460E-01     5.61733E-15     1.32570E+11     8.34642E+05     2.16806E-07     3.54974E+08     5.50512E+01     4.61657E-02     4.04515E+00     3.09909E+00     1.01967E-02     1.32294E-33     3.06503E-01     7.57062E-03     7.42460E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.09705E-05
  114     2.41498E+05     3.64752E+00     7.52242E-01     7.42459E-01     6.64652E-15     1.29160E+11     8.58270E+05     2.09332E-07     3.54858E+08     5.28442E+01     4.86753E-02     4.01547E+00     3.10549E+00     1.01967E-02     1.36298E-33     2.92065E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.10392E-05
  115     2.44707E+05     3.64756E+00     7.46069E-01     7.42459E-01     6.15348E-15     1.28157E+11     8.65024E+05     2.07576E-07     3.54850E+08     5.24476E+01     4.97799E-02     3.98619E+00     3.11184E+00     1.01967E-02     1.40142E-33     2.73659E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.10952E-05
  116     2.47825E+05     3.64761E+00     7.39926E-01     7.42459E-01     6.15348E-15     1.26907E+11     8.73710E+05     2.05248E-07     3.54829E+08     5.18792E+01     5.10726E-02     3.95732E+00     3.11816E+00     1.01967E-02     1.43429E-33     2.50806E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.11402E-05
  117     2.50871E+05     3.64765E+00     7.33813E-01     7.42459E-01     5.61733E-15     1.29295E+11     8.55407E+05     2.12155E-07     3.54976E+08     5.39629E+01     4.99783E-02     3.92883E+00     3.12443E+00     1.01967E-02     1.48550E-33     2.31871E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.11758E-05
  118     2.53861E+05     3.64769E+00     7.27730E-01     7.42459E-01     5.02430E-15     1.22479E+11     9.06119E+05     1.95968E-07     3.54698E+08     4.95157E+01     5.51048E-02     3.90072E+00     3.13067E+00     1.01967E-02     1.50729E-33     2.08459E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.12035E-05
  119     2.56809E+05     3.64772E+00     7.21675E-01     7.42459E-01     5.61733E-15     1.29879E+11     8.49142E+05     2.16274E-07     3.55083E+08     5.51744E+01     5.04565E-02     3.87299E+00     3.13687E+00     1.01967E-02     1.52423E-33     1.76656E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.12246E-05
  120     2.59731E+05     3.64776E+00     7.15647E-01     7.42459E-01     5.61733E-15     1.29658E+11     8.49773E+05     2.17245E-07     3.55113E+08     5.53858E+01     5.10333E-02     3.84562E+00     3.14303E+00     1.01967E-02     1.58016E-33     1.77913E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.12405E-05
  121     2.62640E+05     3.64779E+00     7.09645E-01     7.42459E-01     6.64652E-15     1.31762E+11     8.31923E+05     2.25132E-07     3.55269E+08     5.76517E+01     4.99227E-02     3.81860E+00     3.14915E+00     1.01967E-02     1.65425E-33     1.79172E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.12520E-05
  122     2.65547E+05     3.64781E+00     7.03667E-01     7.42459E-01     5.61733E-15     1.27897E+11     8.61465E+05     2.15871E-07     3.55103E+08     5.47138E+01     5.31707E-02     3.79192E+00     3.15524E+00     1.01967E-02     1.72847E-33     1.80433E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.12601E-05
  123     2.68465E+05     3.64784E+00     6.97710E-01     7.42459E-01     5.61733E-15     1.25963E+11     8.76019E+05     2.12305E-07     3.55042E+08     5.35317E+01     5.50909E-02     3.76555E+00     3.16130E+00     1.01967E-02     1.81267E-33     1.81696E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.12657E-05
  124     2.71404E+05     3.64786E+00     6.91770E-01     7.42459E-01     5.61733E-15     1.16726E+11     9.50819E+05     1.88924E-07     3.54625E+08     4.75876E+01     6.30042E-02     3.73948E+00     3.16734E+00     1.01967E-02     1.90447E-33     1.82963E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.12695E-05
  125     2.74373E+05     3.64788E+00     6.85845E-01     7.42459E-01     5.61733E-15     1.27917E+11     8.57455E+05     2.22466E-07     3.55231E+08     5.59564E+01     5.44101E-02     3.71370E+00     3.17335E+00     1.01967E-02     1.95460E-33     1.84233E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14634E-04     1.00000E+00     2.12718E-05
