# AGSS09p2-Free-Opal-D5-PartIon-OV02
#
# 1: num      2:age           3:log(Te)         4:log(L/Lo)       5:Xc         6:NmuMax         7:Rmax  8:Tmax         9:NTmax         10:CpMax         11:KappaMax         12:RhoMax    13:R (Ro)    14:log g    15:(Z/X)s       16:Int((Nmu/r)^1.5)         17:RConv    18: Zs    19: Xs    20: Mass    21: C12(0)    22: Mover    22: He3(0)
  641     6.30535E+08     3.69934E+00    -5.84210E-01     7.37740E-01     1.27087E-03     8.18776E+09     9.26933E+06     1.04528E-03     3.42855E+08     2.08170E+00     6.12679E+01     6.79014E-01     4.65246E+00     9.04540E-03     8.34219E-24     1.42868E-01     6.80513E-03     7.52330E-01     1.50200E+33     7.67569E-05     1.04548E-01     9.25823E-05
  642     7.02336E+08     3.69942E+00    -5.83020E-01     7.36213E-01     1.41123E-03     8.11034E+09     9.29947E+06     1.03579E-03     3.42449E+08     2.07323E+00     6.17072E+01     6.79681E-01     4.65161E+00     9.03336E-03     9.82270E-24     1.41627E-01     6.79856E-03     7.52606E-01     1.50200E+33     7.37705E-05     1.02477E-01     9.18923E-05
  643     7.73935E+08     3.69951E+00    -5.81858E-01     7.34681E-01     1.59842E-03     8.04685E+09     9.32481E+06     1.02885E-03     3.42061E+08     2.06622E+00     6.20845E+01     6.80300E-01     4.65082E+00     9.02139E-03     1.13538E-23     1.40550E-01     6.79202E-03     7.52880E-01     1.50200E+33     7.08507E-05     1.00734E-01     9.11872E-05
  644     8.45337E+08     3.69961E+00    -5.80720E-01     7.33145E-01     1.74337E-03     7.98674E+09     9.34936E+06     1.02136E-03     3.41641E+08     2.05960E+00     6.24588E+01     6.80882E-01     4.65007E+00     9.00949E-03     1.30149E-23     1.39570E-01     6.78552E-03     7.53152E-01     1.50200E+33     6.79984E-05     9.92562E-02     9.04754E-05
  645     9.16549E+08     3.69971E+00    -5.79603E-01     7.31606E-01     1.93638E-03     7.93701E+09     9.37030E+06     1.01603E-03     3.41239E+08     2.05404E+00     6.27851E+01     6.81433E-01     4.64937E+00     8.99765E-03     1.47154E-23     1.38687E-01     6.77904E-03     7.53423E-01     1.50200E+33     6.52146E-05     9.79913E-02     8.97620E-05
  646     9.87575E+08     3.69982E+00    -5.78502E-01     7.30065E-01     2.18998E-03     7.89581E+09     9.38828E+06     1.01260E-03     3.40862E+08     2.04929E+00     6.30699E+01     6.81960E-01     4.64870E+00     8.98587E-03     1.65661E-23     1.37987E-01     6.77258E-03     7.53693E-01     1.50200E+33     6.25002E-05     9.68971E-02     8.90498E-05
  647     1.05842E+09     3.69993E+00    -5.77416E-01     7.28523E-01     2.36289E-03     7.85426E+09     9.40670E+06     1.00800E-03     3.40430E+08     2.04460E+00     6.33712E+01     6.82468E-01     4.64805E+00     8.97414E-03     1.84103E-23     1.37253E-01     6.76616E-03     7.53961E-01     1.50200E+33     5.98557E-05     9.59378E-02     8.83401E-05
  648     1.12908E+09     3.70004E+00    -5.76343E-01     7.26979E-01     2.64773E-03     7.82142E+09     9.42199E+06     1.00592E-03     3.40055E+08     2.04066E+00     6.36222E+01     6.82959E-01     4.64743E+00     8.96246E-03     2.05326E-23     1.36650E-01     6.75975E-03     7.54229E-01     1.50200E+33     5.72816E-05     9.50906E-02     8.76338E-05
  649     1.19957E+09     3.70016E+00    -5.75281E-01     7.25434E-01     2.86586E-03     7.78864E+09     9.43748E+06     1.00310E-03     3.39633E+08     2.03681E+00     6.38851E+01     6.83437E-01     4.64682E+00     8.95083E-03     2.24475E-23     1.35980E-01     6.75336E-03     7.54495E-01     1.50200E+33     5.47783E-05     9.43336E-02     8.69315E-05
  650     1.26988E+09     3.70027E+00    -5.74229E-01     7.23888E-01     3.12421E-03     7.75984E+09     9.45161E+06     1.00128E-03     3.39231E+08     2.03329E+00     6.41273E+01     6.83904E-01     4.64623E+00     8.93926E-03     2.45790E-23     1.35500E-01     6.74699E-03     7.54760E-01     1.50200E+33     5.23457E-05     9.36422E-02     8.62324E-05
  651     1.34002E+09     3.70039E+00    -5.73184E-01     7.22342E-01     3.41559E-03     7.73377E+09     9.46484E+06     1.00017E-03     3.38848E+08     2.02997E+00     6.43547E+01     6.84361E-01     4.64565E+00     8.92773E-03     2.68211E-23     1.34926E-01     6.74065E-03     7.55024E-01     1.50200E+33     4.99839E-05     9.30184E-02     8.55373E-05
  652     1.41000E+09     3.70050E+00    -5.72148E-01     7.20795E-01     3.57340E-03     7.70695E+09     9.47851E+06     9.98139E-04     3.38395E+08     2.02671E+00     6.46017E+01     6.84810E-01     4.64508E+00     8.91625E-03     2.88389E-23     1.34447E-01     6.73433E-03     7.55287E-01     1.50200E+33     4.76925E-05     9.24375E-02     8.48461E-05
  653     1.47980E+09     3.70062E+00    -5.71118E-01     7.19248E-01     3.65013E-03     7.68734E+09     9.48950E+06     9.99163E-04     3.38123E+08     2.02375E+00     6.47793E+01     6.85251E-01     4.64452E+00     8.90482E-03     3.10464E-23     1.33970E-01     6.72803E-03     7.55549E-01     1.50200E+33     4.54712E-05     9.18908E-02     8.41577E-05
  654     1.54944E+09     3.70074E+00    -5.70093E-01     7.17701E-01     3.91533E-03     7.66315E+09     9.50240E+06     9.97741E-04     3.37674E+08     2.02069E+00     6.50161E+01     6.85687E-01     4.64397E+00     8.89344E-03     3.30142E-23     1.33493E-01     6.72175E-03     7.55810E-01     1.50200E+33     4.33194E-05     9.13656E-02     8.34713E-05
  655     1.61891E+09     3.70086E+00    -5.69072E-01     7.16153E-01     4.02217E-03     7.64351E+09     9.51363E+06     9.98305E-04     3.37383E+08     2.01771E+00     6.52009E+01     6.86117E-01     4.64342E+00     8.88211E-03     3.59333E-23     1.33023E-01     6.71549E-03     7.56070E-01     1.50200E+33     4.12366E-05     9.08865E-02     8.27891E-05
  656     1.68822E+09     3.70098E+00    -5.68059E-01     7.14605E-01     3.91919E-03     7.61925E+09     9.52676E+06     9.96237E-04     3.36832E+08     2.01480E+00     6.54615E+01     6.86543E-01     4.64288E+00     8.87082E-03     3.70753E-23     1.32649E-01     6.70926E-03     7.56329E-01     1.50200E+33     3.92221E-05     9.03975E-02     8.21093E-05
  657     1.75737E+09     3.70110E+00    -5.67046E-01     7.13056E-01     4.35322E-03     7.59951E+09     9.53822E+06     9.96505E-04     3.36497E+08     2.01186E+00     6.56587E+01     6.86965E-01     4.64235E+00     8.85958E-03     4.02306E-23     1.32183E-01     6.70304E-03     7.56587E-01     1.50200E+33     3.72752E-05     8.99435E-02     8.14313E-05
  658     1.82635E+09     3.70122E+00    -5.66039E-01     7.11507E-01     4.51175E-03     7.57974E+09     9.54976E+06     9.96459E-04     3.36121E+08     2.00898E+00     6.58655E+01     6.87383E-01     4.64182E+00     8.84839E-03     4.28441E-23     1.31671E-01     6.69685E-03     7.56844E-01     1.50200E+33     3.53952E-05     8.95029E-02     8.07580E-05
  659     1.89517E+09     3.70134E+00    -5.65035E-01     7.09957E-01     4.53977E-03     7.55994E+09     9.56140E+06     9.96272E-04     3.35723E+08     2.00611E+00     6.60781E+01     6.87797E-01     4.64130E+00     8.83724E-03     4.51792E-23     1.31311E-01     6.69067E-03     7.57100E-01     1.50200E+33     3.35812E-05     8.90718E-02     8.00875E-05
  660     1.96384E+09     3.70146E+00    -5.64034E-01     7.08407E-01     4.45879E-03     7.54010E+09     9.57313E+06     9.95983E-04     3.35307E+08     2.00325E+00     6.62959E+01     6.88209E-01     4.64078E+00     8.82615E-03     4.76464E-23     1.30882E-01     6.68452E-03     7.57355E-01     1.50200E+33     3.18324E-05     8.86464E-02     7.94199E-05
  661     2.03235E+09     3.70158E+00    -5.63036E-01     7.06856E-01     4.78952E-03     7.52080E+09     9.58472E+06     9.95951E-04     3.34915E+08     2.00037E+00     6.65075E+01     6.88619E-01     4.64026E+00     8.81510E-03     4.99484E-23     1.30512E-01     6.67839E-03     7.57608E-01     1.50200E+33     3.01478E-05     8.82282E-02     7.87549E-05
  662     2.10069E+09     3.70170E+00    -5.62041E-01     7.05304E-01     3.92747E-03     7.50031E+09     9.59684E+06     9.95196E-04     3.34432E+08     1.99752E+00     6.67447E+01     6.89026E-01     4.63975E+00     8.80409E-03     5.06490E-23     1.30048E-01     6.67228E-03     7.57861E-01     1.50200E+33     2.85264E-05     8.78055E-02     7.80923E-05
  663     2.16889E+09     3.70182E+00    -5.61047E-01     7.03751E-01     3.78541E-03     7.48041E+09     9.60879E+06     9.94819E-04     3.33994E+08     1.99462E+00     6.69714E+01     6.89431E-01     4.63924E+00     8.79313E-03     5.27836E-23     1.29678E-01     6.66619E-03     7.58114E-01     1.50200E+33     2.69672E-05     8.73864E-02     7.74319E-05
  664     2.23692E+09     3.70194E+00    -5.60054E-01     7.02197E-01     5.10027E-03     7.46519E+09     9.61895E+06     9.97002E-04     3.33894E+08     1.99154E+00     6.71066E+01     6.89835E-01     4.63873E+00     8.78221E-03     5.80908E-23     1.29308E-01     6.66012E-03     7.58365E-01     1.50200E+33     2.54692E-05     8.69991E-02     7.67769E-05
  665     2.30480E+09     3.70206E+00    -5.59066E-01     7.00642E-01     5.09259E-03     7.44545E+09     9.63095E+06     9.96519E-04     3.33402E+08     1.98872E+00     6.73459E+01     6.90236E-01     4.63822E+00     8.77134E-03     6.12888E-23     1.28846E-01     6.65407E-03     7.58615E-01     1.50200E+33     2.40314E-05     8.65918E-02     7.61253E-05
  666     2.37253E+09     3.70218E+00    -5.58079E-01     6.99086E-01     4.79710E-03     7.42566E+09     9.64303E+06     9.96132E-04     3.32946E+08     1.98580E+00     6.75793E+01     6.90637E-01     4.63772E+00     8.76051E-03     6.34626E-23     1.28476E-01     6.64804E-03     7.58864E-01     1.50200E+33     2.26525E-05     8.61831E-02     7.54747E-05
  667     2.44010E+09     3.70230E+00    -5.57093E-01     6.97529E-01     4.50902E-03     7.40583E+09     9.65518E+06     9.95777E-04     3.32495E+08     1.98285E+00     6.78135E+01     6.91036E-01     4.63722E+00     8.74972E-03     6.48967E-23     1.28019E-01     6.64202E-03     7.59113E-01     1.50200E+33     2.13314E-05     8.57698E-02     7.48267E-05
  668     2.50752E+09     3.70242E+00    -5.56108E-01     6.95970E-01     4.26534E-03     7.38597E+09     9.66739E+06     9.95478E-04     3.32053E+08     1.97985E+00     6.80472E+01     6.91434E-01     4.63672E+00     8.73898E-03     6.67695E-23     1.27653E-01     6.63603E-03     7.59360E-01     1.50200E+33     2.00667E-05     8.53532E-02     7.41811E-05
  669     2.57478E+09     3.70255E+00    -5.55125E-01     6.94409E-01     4.05907E-03     7.36607E+09     9.67967E+06     9.95223E-04     3.31619E+08     1.97681E+00     6.82808E+01     6.91831E-01     4.63622E+00     8.72828E-03     6.89430E-23     1.27196E-01     6.63006E-03     7.59607E-01     1.50200E+33     1.88574E-05     8.49339E-02     7.35381E-05
  670     2.64189E+09     3.70267E+00    -5.54143E-01     6.92847E-01     3.88767E-03     7.34613E+09     9.69202E+06     9.95009E-04     3.31191E+08     1.97374E+00     6.85147E+01     6.92228E-01     4.63572E+00     8.71762E-03     7.13275E-23     1.26834E-01     6.62411E-03     7.59853E-01     1.50200E+33     1.77021E-05     8.45119E-02     7.28978E-05
  671     2.70885E+09     3.70279E+00    -5.53161E-01     6.91283E-01     5.26959E-03     7.33080E+09     9.70256E+06     9.97273E-04     3.31126E+08     1.97053E+00     6.86496E+01     6.92623E-01     4.63522E+00     8.70700E-03     7.74834E-23     1.26381E-01     6.61817E-03     7.60098E-01     1.50200E+33     1.65997E-05     8.41193E-02     7.22632E-05
  672     2.77566E+09     3.70291E+00    -5.52182E-01     6.89718E-01     5.35239E-03     7.31081E+09     9.71502E+06     9.96930E-04     3.30638E+08     1.96753E+00     6.88984E+01     6.93017E-01     4.63473E+00     8.69642E-03     8.14085E-23     1.26020E-01     6.61225E-03     7.60342E-01     1.50200E+33     1.55489E-05     8.37039E-02     7.16322E-05
  673     2.84232E+09     3.70303E+00    -5.51204E-01     6.88151E-01     5.18353E-03     7.29078E+09     9.72754E+06     9.96709E-04     3.30200E+08     1.96443E+00     6.91386E+01     6.93411E-01     4.63424E+00     8.68589E-03     8.37069E-23     1.25568E-01     6.60636E-03     7.60585E-01     1.50200E+33     1.45484E-05     8.32846E-02     7.10023E-05
  674     2.90883E+09     3.70315E+00    -5.50226E-01     6.86582E-01     5.08139E-03     7.27076E+09     9.74011E+06     9.96571E-04     3.29775E+08     1.96129E+00     6.93772E+01     6.93805E-01     4.63374E+00     8.67539E-03     8.62993E-23     1.25207E-01     6.60048E-03     7.60827E-01     1.50200E+33     1.35968E-05     8.28593E-02     7.03752E-05
  675     2.97519E+09     3.70327E+00    -5.49249E-01     6.85011E-01     5.10090E-03     7.25076E+09     9.75271E+06     9.96542E-04     3.29369E+08     1.95811E+00     6.96127E+01     6.94198E-01     4.63325E+00     8.66494E-03     8.93588E-23     1.24754E-01     6.59462E-03     7.61069E-01     1.50200E+33     1.26926E-05     8.24303E-02     6.97509E-05
  676     3.04140E+09     3.70339E+00    -5.48272E-01     6.83438E-01     5.18562E-03     7.23085E+09     9.76532E+06     9.96618E-04     3.28981E+08     1.95490E+00     6.98456E+01     6.94591E-01     4.63276E+00     8.65453E-03     9.27100E-23     1.24392E-01     6.58877E-03     7.61310E-01     1.50200E+33     1.18346E-05     8.19985E-02     6.91295E-05
  677     3.10746E+09     3.70352E+00    -5.47297E-01     6.81863E-01     5.25151E-03     7.21090E+09     9.77799E+06     9.96727E-04     3.28598E+08     1.95167E+00     7.00787E+01     6.94984E-01     4.63227E+00     8.64415E-03     9.61213E-23     1.23939E-01     6.58295E-03     7.61550E-01     1.50200E+33     1.10214E-05     8.15634E-02     6.85113E-05
  678     3.17337E+09     3.70364E+00    -5.46322E-01     6.80285E-01     5.19712E-03     7.19091E+09     9.79071E+06     9.96865E-04     3.28222E+08     1.94841E+00     7.03115E+01     6.95376E-01     4.63178E+00     8.63381E-03     9.93138E-23     1.23486E-01     6.57714E-03     7.61789E-01     1.50200E+33     1.02516E-05     8.11264E-02     6.78962E-05
  679     3.23914E+09     3.70376E+00    -5.45348E-01     6.78705E-01     5.33689E-03     7.17089E+09     9.80349E+06     9.97023E-04     3.27850E+08     1.94513E+00     7.05451E+01     6.95768E-01     4.63129E+00     8.62352E-03     1.02018E-22     1.23036E-01     6.57136E-03     7.62027E-01     1.50200E+33     9.52380E-06     8.06863E-02     6.72845E-05
  680     3.30475E+09     3.70388E+00    -5.44375E-01     6.77123E-01     5.15558E-03     7.15084E+09     9.81633E+06     9.97225E-04     3.27485E+08     1.94183E+00     7.07783E+01     6.96160E-01     4.63080E+00     8.61327E-03     1.05216E-22     1.22678E-01     6.56559E-03     7.62265E-01     1.50200E+33     8.83660E-06     8.02424E-02     6.66760E-05
  681     3.37022E+09     3.70400E+00    -5.43402E-01     6.75539E-01     4.96769E-03     7.12607E+09     9.83113E+06     9.95249E-04     3.26816E+08     1.93845E+00     7.11056E+01     6.96552E-01     4.63031E+00     8.60305E-03     1.08814E-22     1.22229E-01     6.55984E-03     7.62502E-01     1.50200E+33     8.18858E-06     7.97854E-02     6.60697E-05
  682     3.43555E+09     3.70412E+00    -5.42429E-01     6.73952E-01     4.84991E-03     7.10593E+09     9.84408E+06     9.95663E-04     3.26480E+08     1.93508E+00     7.13358E+01     6.96944E-01     4.62982E+00     8.59287E-03     1.10965E-22     1.21784E-01     6.55410E-03     7.62737E-01     1.50200E+33     7.57826E-06     7.93115E-02     6.54644E-05
  683     3.50073E+09     3.70424E+00    -5.41456E-01     6.72361E-01     5.00462E-03     7.08573E+09     9.85710E+06     9.96161E-04     3.26173E+08     1.93165E+00     7.15612E+01     6.97335E-01     4.62933E+00     8.58273E-03     1.15374E-22     1.21339E-01     6.54839E-03     7.62973E-01     1.50200E+33     7.00426E-06     7.88500E-02     6.48626E-05
  684     3.56576E+09     3.70436E+00    -5.40483E-01     6.70768E-01     5.00821E-03     7.06555E+09     9.87016E+06     9.96555E-04     3.25848E+08     1.92825E+00     7.17916E+01     6.97727E-01     4.62885E+00     8.57263E-03     1.18757E-22     1.20895E-01     6.54269E-03     7.63207E-01     1.50200E+33     6.46525E-06     7.83891E-02     6.42656E-05
  685     3.63064E+09     3.70448E+00    -5.39513E-01     6.69173E-01     4.85765E-03     7.04083E+09     9.88512E+06     9.94968E-04     3.25242E+08     1.92474E+00     7.21112E+01     6.98119E-01     4.62836E+00     8.56257E-03     1.21289E-22     1.20450E-01     6.53701E-03     7.63440E-01     1.50200E+33     5.95978E-06     7.78967E-02     6.36695E-05
  686     3.69538E+09     3.70461E+00    -5.38540E-01     6.67574E-01     4.84852E-03     7.02093E+09     9.89814E+06     9.95807E-04     3.24990E+08     1.92126E+00     7.23265E+01     6.98511E-01     4.62787E+00     8.55254E-03     1.26192E-22     1.20005E-01     6.53135E-03     7.63673E-01     1.50200E+33     5.48647E-06     7.74259E-02     6.30765E-05
  687     3.75998E+09     3.70473E+00    -5.37569E-01     6.65972E-01     4.90337E-03     6.99641E+09     9.91310E+06     9.94446E-04     3.24427E+08     1.91769E+00     7.26387E+01     6.98903E-01     4.62738E+00     8.54256E-03     1.28630E-22     1.19559E-01     6.52570E-03     7.63905E-01     1.50200E+33     5.04395E-06     7.69258E-02     6.24865E-05
  688     3.82443E+09     3.70485E+00    -5.36597E-01     6.64367E-01     4.88198E-03     6.97644E+09     9.92624E+06     9.95349E-04     3.24185E+08     1.91418E+00     7.28546E+01     6.99296E-01     4.62690E+00     8.53261E-03     1.33195E-22     1.19113E-01     6.52008E-03     7.64137E-01     1.50200E+33     4.63088E-06     7.64471E-02     6.18996E-05
  689     3.88874E+09     3.70497E+00    -5.35627E-01     6.62759E-01     4.78749E-03     6.95181E+09     9.94133E+06     9.94102E-04     3.23640E+08     1.91056E+00     7.31665E+01     6.99688E-01     4.62641E+00     8.52270E-03     1.36012E-22     1.18667E-01     6.51447E-03     7.64367E-01     1.50200E+33     4.24591E-06     7.59387E-02     6.13159E-05
  690     3.95290E+09     3.70509E+00    -5.34655E-01     6.61148E-01     4.97487E-03     6.92710E+09     9.95651E+06     9.93003E-04     3.23151E+08     1.90686E+00     7.34686E+01     7.00081E-01     4.62592E+00     8.51283E-03     1.40535E-22     1.18128E-01     6.50888E-03     7.64597E-01     1.50200E+33     3.88773E-06     7.54449E-02     6.07344E-05
  691     4.01693E+09     3.70521E+00    -5.33685E-01     6.59534E-01     4.62582E-03     6.90701E+09     9.96981E+06     9.93926E-04     3.22887E+08     1.90336E+00     7.36936E+01     7.00474E-01     4.62543E+00     8.50299E-03     1.44400E-22     1.17688E-01     6.50330E-03     7.64825E-01     1.50200E+33     3.55504E-06     7.49358E-02     6.01567E-05
  692     4.08080E+09     3.70533E+00    -5.32714E-01     6.57916E-01     4.61753E-03     6.88219E+09     9.98511E+06     9.92888E-04     3.22398E+08     1.89963E+00     7.39989E+01     7.00867E-01     4.62495E+00     8.49319E-03     1.47345E-22     1.17251E-01     6.49775E-03     7.65054E-01     1.50200E+33     3.24654E-06     7.44129E-02     5.95803E-05
  693     4.14454E+09     3.70545E+00    -5.31743E-01     6.56294E-01     4.59561E-03     6.85745E+09     1.00004E+07     9.92006E-04     3.21942E+08     1.89587E+00     7.42981E+01     7.01261E-01     4.62446E+00     8.48343E-03     1.50924E-22     1.16725E-01     6.49221E-03     7.65281E-01     1.50200E+33     2.96096E-06     7.38817E-02     5.90059E-05
  694     4.20813E+09     3.70557E+00    -5.30772E-01     6.54669E-01     4.56608E-03     6.83320E+09     1.00156E+07     9.91443E-04     3.21527E+08     1.89210E+00     7.45866E+01     7.01655E-01     4.62397E+00     8.47370E-03     1.54953E-22     1.16287E-01     6.48668E-03     7.65508E-01     1.50200E+33     2.69708E-06     7.33474E-02     5.84344E-05
  695     4.27158E+09     3.70569E+00    -5.29800E-01     6.53040E-01     4.49107E-03     6.80931E+09     1.00306E+07     9.91089E-04     3.21137E+08     1.88835E+00     7.48689E+01     7.02049E-01     4.62348E+00     8.46401E-03     1.59363E-22     1.15759E-01     6.48118E-03     7.65734E-01     1.50200E+33     2.45372E-06     7.28115E-02     5.78661E-05
  696     4.33489E+09     3.70581E+00    -5.28829E-01     6.51407E-01     4.41127E-03     6.78536E+09     1.00457E+07     9.90736E-04     3.20747E+08     1.88460E+00     7.51528E+01     7.02443E-01     4.62300E+00     8.45436E-03     1.63607E-22     1.15320E-01     6.47569E-03     7.65959E-01     1.50200E+33     2.22972E-06     7.22732E-02     5.73012E-05
  697     4.39806E+09     3.70593E+00    -5.27858E-01     6.49771E-01     4.50477E-03     6.75688E+09     1.00628E+07     9.88384E-04     3.20164E+08     1.88060E+00     7.55112E+01     7.02838E-01     4.62251E+00     8.44474E-03     1.68141E-22     1.14791E-01     6.47022E-03     7.66183E-01     1.50200E+33     2.02395E-06     7.17320E-02     5.67393E-05
  698     4.46109E+09     3.70606E+00    -5.26887E-01     6.48131E-01     4.51826E-03     6.73280E+09     1.00781E+07     9.88101E-04     3.19780E+08     1.87683E+00     7.57979E+01     7.03234E-01     4.62202E+00     8.43515E-03     1.72515E-22     1.14261E-01     6.46476E-03     7.66407E-01     1.50200E+33     1.83530E-06     7.11813E-02     5.61801E-05
  699     4.52397E+09     3.70618E+00    -5.25916E-01     6.46487E-01     4.52340E-03     6.70865E+09     1.00934E+07     9.87867E-04     3.19407E+08     1.87305E+00     7.60841E+01     7.03629E-01     4.62153E+00     8.42561E-03     1.76551E-22     1.13819E-01     6.45932E-03     7.66630E-01     1.50200E+33     1.66271E-06     7.06187E-02     5.56230E-05
  700     4.58672E+09     3.70630E+00    -5.24944E-01     6.44839E-01     4.29368E-03     6.67992E+09     1.01107E+07     9.85636E-04     3.18870E+08     1.86899E+00     7.64388E+01     7.04026E-01     4.62104E+00     8.41609E-03     1.80541E-22     1.13294E-01     6.45390E-03     7.66852E-01     1.50200E+33     1.50513E-06     7.00491E-02     5.50680E-05
  701     4.64932E+09     3.70642E+00    -5.23972E-01     6.43186E-01     4.36611E-03     6.65619E+09     1.01259E+07     9.85830E-04     3.18536E+08     1.86521E+00     7.67165E+01     7.04422E-01     4.62055E+00     8.40661E-03     1.85118E-22     1.12775E-01     6.44849E-03     7.67074E-01     1.50200E+33     1.36157E-06     6.94743E-02     5.45157E-05
  702     4.71179E+09     3.70654E+00    -5.23000E-01     6.41530E-01     4.20987E-03     6.62809E+09     1.01430E+07     9.84059E-04     3.18047E+08     1.86117E+00     7.70597E+01     7.04819E-01     4.62006E+00     8.39717E-03     1.89399E-22     1.12255E-01     6.44311E-03     7.67295E-01     1.50200E+33     1.23109E-06     6.88928E-02     5.39662E-05
  703     4.77411E+09     3.70666E+00    -5.22028E-01     6.39869E-01     4.08780E-03     6.60023E+09     1.01601E+07     9.82458E-04     3.17582E+08     1.85713E+00     7.73978E+01     7.05217E-01     4.61957E+00     8.38776E-03     1.93562E-22     1.11735E-01     6.43774E-03     7.67515E-01     1.50200E+33     1.11275E-06     6.82957E-02     5.34185E-05
  704     4.83630E+09     3.70678E+00    -5.21056E-01     6.38203E-01     3.99341E-03     6.57228E+09     1.01773E+07     9.80980E-04     3.17134E+08     1.85307E+00     7.77340E+01     7.05615E-01     4.61908E+00     8.37839E-03     1.97980E-22     1.11212E-01     6.43238E-03     7.67734E-01     1.50200E+33     1.00567E-06     6.76894E-02     5.28724E-05
  705     4.89835E+09     3.70690E+00    -5.20082E-01     6.36533E-01     4.14132E-03     6.54860E+09     1.01927E+07     9.81606E-04     3.16839E+08     1.84929E+00     7.80088E+01     7.06014E-01     4.61859E+00     8.36906E-03     2.03294E-22     1.10601E-01     6.42704E-03     7.67953E-01     1.50200E+33     9.09027E-07     6.70831E-02     5.23293E-05
  706     4.96026E+09     3.70702E+00    -5.19109E-01     6.34859E-01     4.06550E-03     6.52047E+09     1.02100E+07     9.80202E-04     3.16397E+08     1.84522E+00     7.83486E+01     7.06414E-01     4.61810E+00     8.35975E-03     2.08007E-22     1.10076E-01     6.42172E-03     7.68171E-01     1.50200E+33     8.22016E-07     6.64649E-02     5.17888E-05
  707     5.02203E+09     3.70714E+00    -5.18136E-01     6.33179E-01     4.01187E-03     6.49234E+09     1.02273E+07     9.78904E-04     3.15970E+08     1.84114E+00     7.86866E+01     7.06813E-01     4.61761E+00     8.35049E-03     2.12748E-22     1.09555E-01     6.41642E-03     7.68388E-01     1.50200E+33     7.43879E-07     6.58386E-02     5.12504E-05
  708     5.08366E+09     3.70726E+00    -5.17162E-01     6.31495E-01     3.78146E-03     6.46013E+09     1.02465E+07     9.75888E-04     3.15431E+08     1.83678E+00     7.90801E+01     7.07214E-01     4.61712E+00     8.34125E-03     2.17258E-22     1.08948E-01     6.41113E-03     7.68605E-01     1.50200E+33     6.73895E-07     6.52023E-02     5.07141E-05
  709     5.14515E+09     3.70738E+00    -5.16188E-01     6.29805E-01     3.79146E-03     6.43250E+09     1.02637E+07     9.75055E-04     3.15040E+08     1.83273E+00     7.94101E+01     7.07615E-01     4.61662E+00     8.33205E-03     2.22701E-22     1.08434E-01     6.40585E-03     7.68821E-01     1.50200E+33     6.11383E-07     6.45574E-02     5.01799E-05
  710     5.20651E+09     3.70750E+00    -5.15213E-01     6.28111E-01     3.61966E-03     6.40047E+09     1.02829E+07     9.72290E-04     3.14538E+08     1.82837E+00     7.97977E+01     7.08017E-01     4.61613E+00     8.32288E-03     2.27070E-22     1.07810E-01     6.40060E-03     7.69036E-01     1.50200E+33     5.55701E-07     6.38988E-02     4.96475E-05
  711     5.26773E+09     3.70762E+00    -5.14237E-01     6.26411E-01     3.66158E-03     6.37263E+09     1.03003E+07     9.71609E-04     3.14163E+08     1.82431E+00     8.01295E+01     7.08419E-01     4.61564E+00     8.31375E-03     2.32877E-22     1.07227E-01     6.39535E-03     7.69251E-01     1.50200E+33     5.06246E-07     6.32341E-02     4.91172E-05
  712     5.32881E+09     3.70774E+00    -5.13262E-01     6.24706E-01     3.64217E-03     6.34305E+09     1.03185E+07     9.70177E-04     3.13748E+08     1.82012E+00     8.04840E+01     7.08822E-01     4.61514E+00     8.30464E-03     2.37815E-22     1.06621E-01     6.39013E-03     7.69464E-01     1.50200E+33     4.62452E-07     6.25548E-02     4.85887E-05
  713     5.38975E+09     3.70786E+00    -5.12285E-01     6.22996E-01     3.42097E-03     6.30812E+09     1.03391E+07     9.66550E-04     3.13213E+08     1.81553E+00     8.09050E+01     7.09226E-01     4.61465E+00     8.29558E-03     2.42752E-22     1.06015E-01     6.38492E-03     7.69678E-01     1.50200E+33     4.23790E-07     6.18667E-02     4.80620E-05
  714     5.45056E+09     3.70798E+00    -5.11308E-01     6.21279E-01     3.35196E-03     6.27625E+09     1.03584E+07     9.64370E-04     3.12766E+08     1.81117E+00     8.12868E+01     7.09630E-01     4.61415E+00     8.28654E-03     2.48083E-22     1.05407E-01     6.37973E-03     7.69890E-01     1.50200E+33     3.89768E-07     6.11671E-02     4.75373E-05
  715     5.51123E+09     3.70810E+00    -5.10331E-01     6.19557E-01     3.30776E-03     6.24447E+09     1.03777E+07     9.62371E-04     3.12332E+08     1.80682E+00     8.16670E+01     7.10035E-01     4.61366E+00     8.27754E-03     2.53651E-22     1.04814E-01     6.37455E-03     7.70102E-01     1.50200E+33     3.59928E-07     6.04573E-02     4.70143E-05
  716     5.57176E+09     3.70822E+00    -5.09353E-01     6.17829E-01     3.27759E-03     6.21255E+09     1.03971E+07     9.60414E-04     3.11903E+08     1.80246E+00     8.20491E+01     7.10441E-01     4.61316E+00     8.26857E-03     2.59446E-22     1.04219E-01     6.36939E-03     7.70313E-01     1.50200E+33     3.33844E-07     5.97319E-02     4.64929E-05
